Gene	Num.sgRNA	Library.ES	Initial.ES	Final.ES	EnrichmentRatio	pval	qval
HDAC1	6	2248.333333	2236.500000	2574.722222	0.203174	0.7251788495580961	0.0415653215404459
HDAC10	6	3242.777778	1875.111111	2953.777778	0.655585	0.0947943702740021	0.0110742583379399
HDAC11	6	2292.666667	938.166667	2720.888889	1.536162	0.0131031517036439	0.0026234567901235
HDAC2	6	2878.666667	1225.055556	2505.722222	1.032379	0.1968810454656602	0.0187695780357472
HDAC3	6	751.333333	2506.833333	1889.166667	-0.408116	0.3235144238138288	0.0259604754007739
HDAC4	6	3076.444444	777.000000	1755.611111	1.175987	0.3022515353491561	0.0248917449788097
HDAC5	6	1333.000000	1152.277778	3133.166667	1.443133	0.0738870031329130	0.0092039800995025
HDAC6	6	766.500000	1173.555556	2011.111111	0.777107	0.3812672670011503	0.0288165653215404
HDAC7	6	2133.111111	2409.111111	2265.055556	-0.088954	0.7126738308599077	0.0411553344389165
HDAC8	6	3169.388889	1706.944444	2887.555556	0.758433	0.0250025572978189	0.0041113875069099
HDAC9	6	1504.555556	1204.388889	1812.222222	0.589459	0.4967657120323318	0.0336005159388244
HDC	6	2893.388889	939.166667	1311.277778	0.481520	0.5541543860616861	0.0358047724341257
HDDC2	6	967.222222	715.777778	679.944444	-0.074095	0.9365946269090073	0.0480168601437258
HDDC3	6	2776.833333	1140.888889	1440.166667	0.336077	0.6496355533712399	0.0390915791413304
HDGF	6	1028.777778	286.722222	1543.222222	2.428220	0.2059009802152581	0.0193684355997789
HDGFL1	6	1120.000000	1960.722222	2325.722222	0.246294	0.7151095527435445	0.0412405564768749
HDGFRP2	6	1401.833333	3010.222222	1826.944444	-0.720437	0.3034408176784612	0.0249401142435968
HDGFRP3	6	496.611111	1849.111111	521.000000	-1.827477	0.0406851284521637	0.0059033536023586
HDHD1	6	2397.944444	1899.055556	2249.055556	0.244037	0.5537904201442252	0.0357932559425097
HDHD2	6	2361.222222	2278.611111	639.500000	-1.833138	0.0098585087898376	0.0021581905288373
HDHD3	6	213.833333	1878.555556	1013.666667	-0.890040	0.3166152755330152	0.0256172839506173
HDLBP	6	3330.388889	1698.666667	2133.222222	0.328631	0.5903924360193454	0.0370324304403906
HDX	6	2295.666667	1408.000000	1081.833333	-0.380169	0.5760181365825183	0.0365556476874885
HEATR1	6	2783.277778	1391.166667	1489.555556	0.098587	0.8703633979693663	0.0461051225354708
HEATR2	6	2763.944444	3265.888889	2934.277778	-0.154470	0.3999157228997154	0.0295881702598121
HEATR3	6	2381.444444	885.055556	1176.166667	0.410253	0.6400948447987527	0.0387437810945274
HEATR4	6	3283.000000	2234.777778	1574.444444	-0.505289	0.4837151082731066	0.0331168232909526
HEATR5B	6	2868.666667	1795.000000	1567.722222	-0.195314	0.7808715140645306	0.0433342546526626
HEATR6	6	2886.111111	1760.111111	569.666667	-1.627477	0.0337359520546759	0.0051639948406118
HEBP1	6	618.833333	1719.000000	1457.500000	-0.238074	0.8178856659253728	0.0444836005159388
HEBP2	6	320.444444	1544.888889	2440.333333	0.659575	0.2042248924973435	0.0192578772802653
HECA	6	1687.166667	3110.166667	3243.111111	0.060387	0.6288107580426514	0.0383706467661692
HECTD1	6	1890.555556	984.111111	1272.611111	0.370899	0.6969126725112802	0.0406877648793072
HECTD2	6	535.888889	1606.944444	160.333333	-3.325174	0.1238543889673188	0.0133522203795836
HECTD3	6	1968.055556	2742.722222	1171.222222	-1.227594	0.0537364264506877	0.0072738161046619
HECW1	6	3078.055556	1621.722222	2113.222222	0.381918	0.5970020226002488	0.0372696701676801
HECW2	6	2487.833333	643.166667	672.000000	0.063269	0.9046305712028804	0.0471093606043855
HEG1	6	1478.333333	2846.000000	1577.555556	-0.851245	0.2200741656620172	0.0202367790676248
HELB	6	1915.833333	3344.555556	1956.722222	-0.773376	0.1722647284200353	0.0169430624654505
HELLS	6	3363.333333	1096.000000	1050.166667	-0.061629	0.8867036982071048	0.0466233646581905
HELQ	6	2976.722222	700.111111	3416.500000	2.286863	0.0011044916342617	0.0004468398747006
HELT	6	1990.444444	1736.333333	1955.000000	0.171125	0.7438256841288957	0.0421365395245992
HELZ	6	1722.000000	2182.944444	2098.944444	-0.056611	0.9339174315837849	0.0479431545973835
HELZ2	6	785.277778	2566.055556	2776.333333	0.113628	0.6905580221350118	0.0404735581352497
HEMGN	6	943.444444	757.111111	551.111111	-0.458162	0.5447103586093979	0.0354638842822922
HEMK1	6	1878.833333	968.111111	2116.444444	1.128398	0.0996935301357064	0.0114819421411461
HENMT1	6	3465.833333	1003.555556	984.111111	-0.028227	0.9668627807275110	0.0489289662797125
HEPACAM	6	1665.388889	2725.777778	2454.000000	-0.151533	0.2628002695038928	0.0226990049751244
HEPACAM2	6	1809.555556	2668.833333	2233.055556	-0.257190	0.4475721432612562	0.0316726552423070
HEPH	6	68.555556	1486.166667	1178.555556	-0.334576	0.6755428923152134	0.0400013819789939
HEPHL1	6	3374.833333	776.333333	1675.555556	1.109891	0.3198462753169319	0.0257900313248572
HEPN1	6	2165.333333	2428.166667	1550.500000	-0.647134	0.3211000160360984	0.0258453104846140
HERC1	6	1908.333333	2385.777778	2350.277778	-0.021628	0.9581855719675831	0.0486779067624839
HERC2	6	2460.111111	1872.611111	1142.833333	-0.712436	0.4358880038597418	0.0311659296112032
HERC3	6	3567.055556	1809.555556	2566.055556	0.503917	0.1119373546397795	0.0123894416804865
HERC4	6	1531.277778	577.277778	2908.611111	2.332993	0.0468796712910483	0.0065667035194398
HERC5	6	3233.611111	1363.388889	2442.000000	0.840866	0.3058552282219985	0.0250644923530496
HERC6	6	2079.611111	2214.388889	2000.111111	-0.146828	0.7469177717087977	0.0422286714575272
HERPUD1	6	1686.500000	955.444444	1916.388889	1.004146	0.3500466955210043	0.0273148148148148
HERPUD2	6	2603.555556	3195.722222	2084.777778	-0.616248	0.3241866560751900	0.0259881149806523
HES1	6	1010.055556	2805.944444	1964.500000	-0.514324	0.1935480227860523	0.0185300350101345
HES2	6	3165.500000	1125.277778	414.555556	-1.440644	0.3160701558205712	0.0255850377740925
HES3	6	3361.166667	133.500000	1692.111111	3.663913	0.2194736971412355	0.0201838032061913
HES4	6	2219.944444	1131.611111	789.000000	-0.520281	0.4770358159027379	0.0328749769670168
HES5	6	93.000000	3024.333333	1585.611111	-0.931578	0.2155236517932899	0.0199580799705178
HES6	6	3080.166667	1126.333333	912.944444	-0.303035	0.5441417313555696	0.0354477611940299
HES7	6	1133.055556	2105.833333	497.833333	-2.080657	0.2500024578810931	0.0219964989865487
HESX1	6	787.611111	1722.500000	388.611111	-2.148105	0.1494476205450707	0.0152340151096370
HEXA	6	2966.722222	2228.277778	2376.111111	0.092673	0.5093355156001956	0.0341118481665745
HEXB	6	2699.944444	763.555556	2569.555556	1.750714	0.0076402240334210	0.0017735397088631
HEXDC	6	1031.888889	2965.777778	3192.388889	0.106226	0.7408199880913718	0.0420398009950249
HEXIM1	6	2014.333333	563.333333	806.944444	0.518481	0.7086116347929982	0.0410378662244334
HEXIM2	6	15.055556	1179.222222	1395.611111	0.243061	0.8342656861852565	0.0449949327436890
HEY1	6	2389.055556	848.722222	2149.666667	1.340749	0.2937489318292836	0.0244264787175235
HEY2	6	1067.722222	767.333333	65.833333	-3.542963	0.1211966788029999	0.0131034641606781
HEYL	6	679.555556	2188.888889	1220.722222	-0.842464	0.4824656307362372	0.0330845771144279
HFE	6	1603.444444	3087.722222	2576.500000	-0.261130	0.1214739737618287	0.0131311037405565
HFE2	6	942.944444	2281.666667	3014.611111	0.401884	0.4086456060728452	0.0299705177814631
HFM1	6	1595.555556	2117.055556	578.611111	-1.871393	0.0774487333430201	0.0095402616546895
HGC6.3	6	3176.000000	1307.777778	868.222222	-0.590981	0.6944928537332307	0.0406117560346416
HGD	6	1451.777778	3243.166667	561.055556	-2.531188	0.0010115445365218	0.0004284134881150
HGF	6	839.222222	1082.444444	1998.944444	0.884945	0.1186371574585837	0.0128984706099134
HGFAC	6	2025.888889	2407.111111	1197.000000	-1.007880	0.0702480914054623	0.0088377556661139
HGS	6	3428.722222	1168.000000	2484.722222	1.089044	0.1577816680830282	0.0158259627786991
HGSNAT	6	2082.166667	2561.111111	2843.222222	0.150757	0.5429829449597527	0.0354086051225355
HHAT	6	333.888889	2406.722222	2002.000000	-0.265628	0.6522109459988568	0.0391883176709047
HHATL	6	1592.333333	1815.333333	1323.222222	-0.456179	0.5977074499150650	0.0373088262391745
HHEX	6	853.222222	3078.111111	1971.222222	-0.642955	0.0613353175416079	0.0080154781647319
HHIP	6	288.722222	2881.333333	781.833333	-1.881804	0.0238603840622117	0.0039754929058412
HHIPL1	6	3270.444444	868.611111	1148.333333	0.402759	0.3749957710574150	0.0285263497328174
HHIPL2	6	1434.611111	1111.944444	1448.611111	0.381586	0.7453709269917819	0.0422010318776488
HHLA2	6	283.222222	1444.055556	2024.388889	0.487360	0.6370220981694765	0.0386170996867514
HHLA3	6	1590.833333	249.666667	409.333333	0.713273	0.5991519123417619	0.0373571955039617
HIAT1	6	3486.944444	1224.833333	3089.555556	1.334814	0.0412674778145163	0.0059701492537313
HIATL1	6	493.611111	3606.722222	246.000000	-3.873958	0.0004598191167712	0.0002326331306431
HIBADH	6	2882.888889	1017.944444	2684.333333	1.398905	0.1063855580183015	0.0119610281923715
HIBCH	6	1723.055556	2619.277778	2565.888889	-0.029710	0.9538709570096749	0.0485304956697992
HIC1	6	2652.666667	1589.777778	1997.555556	0.329411	0.4865372989591300	0.0332043486272342
HIC2	6	78.944444	2748.555556	1966.611111	-0.482962	0.3476225171969838	0.0271881334070389
HID1	6	2861.388889	2448.666667	2546.444444	0.056488	0.8832820765033496	0.0465058964437074
HIF1A	6	3541.666667	1149.777778	1342.166667	0.223209	0.8242761603573282	0.0446586511885019
HIF1AN	6	515.555556	2710.944444	1310.944444	-1.048189	0.1617797590363373	0.0161323014556845
HIF3A	6	1550.611111	2240.444444	1667.500000	-0.426098	0.6210321446746667	0.0381564400221117
HIGD1A	6	1409.000000	3370.000000	1872.555556	-0.847740	0.1300321320074898	0.0137852404643449
HIGD1B	6	20.500000	3545.333333	3014.888889	-0.233816	0.3368851036650679	0.0266169154228856
HIGD1C	6	1626.888889	1725.388889	1027.500000	-0.747783	0.1749868966331197	0.0171273263313064
HIGD2A	6	3024.611111	3050.388889	2156.388889	-0.500376	0.1086147361777909	0.0121245623733186
HILPDA	6	1618.555556	2420.888889	834.722222	-1.536169	0.1638605151991585	0.0163165653215404
HINFP	6	1310.944444	903.944444	2229.000000	1.302091	0.2700927858706253	0.0231043854800074
HINT1	6	3254.277778	587.722222	892.666667	0.602987	0.5366543393335603	0.0351713653952460
HINT2	6	2759.888889	1473.333333	1815.666667	0.301415	0.6789371874746093	0.0401142435968307
HINT3	6	3186.000000	647.444444	2651.444444	2.033950	0.0273596460887523	0.0044200294822185
HIP1	6	3193.944444	472.500000	701.944444	0.571043	0.5166049122615511	0.0343882439653584
HIP1R	6	2948.555556	908.611111	1267.555556	0.480314	0.6754294569820765	0.0399967753823475
HIPK1	6	2875.666667	1858.055556	1872.444444	0.011129	0.9819676178197607	0.0493688962594435
HIPK2	6	360.277778	1899.333333	918.166667	-1.048665	0.3245832608194986	0.0260019347705915
HIPK3	6	259.666667	3105.555556	1664.388889	-0.899859	0.2466107969936965	0.0218237516123088
HIPK4	6	2025.500000	2149.722222	2741.111111	0.350611	0.3292219413402210	0.0262368711995578
HIRA	6	2543.055556	1005.833333	1385.444444	0.461958	0.5965406760029677	0.0372535470794177
HIRIP3	6	3241.333333	449.666667	1921.444444	2.095263	0.1890478296889412	0.0182098765432099
HIST1H1A	6	3239.111111	1101.333333	1990.333333	0.853759	0.3222896178139467	0.0259028929426939
HIST1H1B	6	1524.777778	1705.500000	297.777778	-2.517887	0.0834463017157511	0.0100515938824397
HIST1H1C	6	1800.444444	1951.388889	593.222222	-1.717857	0.0691140857177831	0.0087133775566611
HIST1H1D	6	3087.888889	2421.500000	2341.500000	-0.048468	0.9315409195133884	0.0478625391560715
HIST1H1E	6	3583.388889	2160.944444	3291.222222	0.606961	0.2635015981289154	0.0227427676432652
HIST1H1T	6	2169.277778	1461.888889	380.277778	-1.942708	0.0914858068156987	0.0107310668877833
HIST1H2AA	6	311.055556	3373.722222	2871.555556	-0.232509	0.2965286856370195	0.0245715865118850
HIST1H2AB	6	143.333333	3410.722222	951.777778	-1.841381	0.0310441665441619	0.0048645660585959
HIST1H2AC	6	59.444444	3473.555556	799.777778	-2.118742	0.0245986168195284	0.0040607149437995
HIST1H2AD	6	1346.666667	742.000000	2054.444444	1.469257	0.2102699573244899	0.0196402248019163
HIST1H2AE	6	73.333333	3156.388889	1747.111111	-0.853304	0.1951680006619661	0.0186244702413857
HIST1H2AG	6	2644.000000	593.777778	1773.166667	1.578333	0.1004623503385773	0.0115487377925189
HIST1H2AH	6	2042.500000	515.500000	1022.722222	0.988370	0.4653727132976891	0.0324258337939930
HIST1H2AI	5	1672.133333	1116.133333	2446.533333	1.132230	0.1839574122414773	0.0178067993366501
HIST1H2AJ	4	3006.916667	2684.083333	2748.750000	0.034346	0.9448471445561497	0.0482840427492169
HIST1H2AK	6	433.111111	2726.666667	2109.222222	-0.370427	0.3000592622358014	0.0247558503777409
HIST1H2AL	6	494.833333	697.277778	2169.611111	1.637631	0.1684483894809680	0.0166666666666667
HIST1H2AM	6	2360.222222	1363.166667	309.611111	-2.138433	0.0216743873984739	0.0037152201953197
HIST1H2BA	6	2721.277778	3205.888889	2619.055556	-0.291678	0.3307668196496302	0.0263082734475769
HIST1H2BB	6	2880.888889	474.444444	1823.777778	1.942619	0.1105760155184266	0.0122880965542657
HIST1H2BC	6	143.055556	2533.555556	1832.277778	-0.467525	0.3135189521003017	0.0254744794545790
HIST1H2BD	6	911.944444	527.777778	1063.111111	1.010290	0.4086950523785738	0.0299751243781095
HIST1H2BE	6	2884.055556	1082.277778	1279.500000	0.241509	0.8499074785356282	0.0454855352865303
HIST1H2BF	6	1160.222222	2843.444444	2593.444444	-0.132770	0.6157291501085974	0.0379514464713470
HIST1H2BG	6	1373.222222	3047.277778	2454.888889	-0.311863	0.3588672745360326	0.0277501381978994
HIST1H2BH	6	1646.555556	3444.277778	1865.944444	-0.884295	0.1901209722181447	0.0182904919845218
HIST1H2BI	6	774.277778	300.388889	2287.777778	2.929044	0.0536882650976242	0.0072669062096923
HIST1H2BJ	6	3073.111111	577.777778	969.722222	0.747057	0.6377151024225756	0.0386447392666298
HIST1H2BK	6	3235.888889	1043.833333	2686.888889	1.364045	0.0391700940578690	0.0057444260180579
HIST1H2BL	6	432.055556	1665.388889	1488.833333	-0.161677	0.8388463562590009	0.0451331306430809
HIST1H2BM	6	1339.666667	1861.833333	298.277778	-2.641996	0.0413156296360110	0.0059770591487009
HIST1H2BN	6	1811.000000	1782.555556	1813.555556	0.024874	0.9671612835509052	0.0489358761746821
HIST1H2BO	6	883.555556	1245.555556	712.222222	-0.806390	0.5167542171734374	0.0343997604569744
HIST1H3A	6	1968.444444	3062.055556	1228.277778	-1.317864	0.1002713756513225	0.0115141883176709
HIST1H3B	6	1659.333333	3042.111111	1787.666667	-0.766995	0.1872838151058565	0.0180486456605860
HIST1H3C	6	2583.055556	3327.333333	1540.555556	-1.110916	0.1610326246612108	0.0160839321908974
HIST1H3D	6	2884.555556	2462.722222	1457.000000	-0.757253	0.1521352668763070	0.0153837295006449
HIST1H3E	6	1771.333333	775.666667	1040.611111	0.423922	0.6719152867458792	0.0398723972728948
HIST1H3F	6	3418.611111	664.166667	1888.833333	1.507878	0.2873394100970871	0.0240694674774277
HIST1H3G	6	2033.277778	2582.944444	2362.000000	-0.129008	0.8447903978310375	0.0453012714206744
HIST1H3H	6	660.666667	1735.166667	2255.222222	0.378195	0.6097075517497833	0.0377280265339967
HIST1H3I	6	2486.833333	1823.611111	759.277778	-1.264098	0.0789632066098085	0.0096876727473742
HIST1H3J	6	735.388889	2488.444444	3223.555556	0.373409	0.2242248750330616	0.0205062649714391
HIST1H4A	6	3367.333333	3356.722222	1906.222222	-0.816337	0.0707777947169247	0.0089022480191634
HIST1H4B	6	499.611111	1943.111111	1848.277778	-0.072187	0.9119499529190228	0.0473396904367054
HIST1H4C	6	1942.277778	2915.055556	2142.722222	-0.444079	0.0824096137911509	0.0099940114243597
HIST1H4D	6	792.777778	2053.722222	2332.944444	0.183911	0.6394541786490319	0.0387230514096186
HIST1H4E	6	2740.333333	693.277778	2605.722222	1.910178	0.1596338786783448	0.0159733738713838
HIST1H4F	6	1407.166667	3136.333333	2026.611111	-0.630010	0.2230481812198461	0.0204118297401879
HIST1H4G	6	1994.611111	3024.722222	1557.666667	-0.957416	0.0405470245138781	0.0058826239174498
HIST1H4H	6	3545.611111	2411.277778	1825.500000	-0.401506	0.3509315257601626	0.0273516675879860
HIST1H4I	6	2663.777778	1992.333333	1821.555556	-0.129288	0.8546720987949561	0.0456421595725078
HIST1H4J	6	2934.166667	723.500000	1650.277778	1.189644	0.4039827756496135	0.0297563110374056
HIST1H4K	1	12527.666667	10118.666667	13660.333333	0.432973	0.0182585793271253	0.0033236594803759
HIST1H4L	6	1616.277778	2842.388889	1085.166667	-1.389187	0.0300911089124547	0.0047355813524968
HIST2H2AA3	5	1092.866667	1792.400000	2237.066667	0.319716	0.5311939297482294	0.0349502487562189
HIST2H2AA4	1	11265.333333	14285.000000	9760.666667	-0.549449	0.3208445211362455	0.0258314906946748
HIST2H2AB	6	2831.111111	1390.722222	2221.833333	0.675916	0.2073772587108809	0.0194582642343836
HIST2H2AC	6	2144.666667	1971.000000	2669.777778	0.437792	0.6090427186791565	0.0376888704625023
HIST2H2BE	6	1365.055556	2086.166667	941.055556	-1.148503	0.1721397229552534	0.0169292426755113
HIST2H2BF	6	2970.722222	1985.055556	2471.111111	0.315980	0.6691699150643091	0.0398125115164916
HIST2H3A	5	2640.800000	2426.600000	2734.733333	0.172464	0.7620055727460788	0.0427215772986917
HIST2H3C	1	16742.666667	8867.333333	9499.000000	0.099275	0.8155621798512407	0.0444098949695965
HIST2H3D	6	91.555556	3410.000000	2926.611111	-0.220541	0.2187744786453422	0.0201331306430809
HIST2H4A	6	854.166667	3044.388889	1848.611111	-0.719711	0.0882482869645778	0.0104339414040907
HIST2H4B	1	14756.000000	11477.000000	14648.666667	0.352024	0.3748029166748634	0.0285194398378478
HIST3H2A	6	542.333333	1854.277778	2221.500000	0.260677	0.5424898016530877	0.0353970886309195
HIST3H2BB	6	1890.777778	554.388889	2395.666667	2.111457	0.0037815862598153	0.0010549106320251
HIST3H3	6	2156.055556	3005.055556	1290.611111	-1.219337	0.0687319313809649	0.0086857379767828
HIST4H4	6	3494.611111	328.888889	1910.944444	2.538614	0.1888128413211724	0.0181822369633315
HIVEP1	6	1498.611111	2588.111111	1185.166667	-1.126810	0.2171109757310947	0.0200294822185369
HIVEP2	6	3405.055556	335.333333	1950.222222	2.539971	0.2234560284019239	0.0204486825133591
HIVEP3	6	2379.888889	1348.388889	1325.111111	-0.025123	0.9801694219542393	0.0493182236963332
HJURP	6	1604.444444	3163.055556	2195.500000	-0.526769	0.0239583887006414	0.0039824028008108
HK1	6	441.055556	2544.222222	2413.777778	-0.075932	0.8795279413263157	0.0463815183342547
HK2	6	2027.000000	2133.944444	1531.388889	-0.478682	0.4161903753053847	0.0303160125299429
HK3	6	2474.833333	1941.000000	196.611111	-3.303383	0.0647633157300300	0.0083287267366869
HKDC1	6	2158.277778	1020.611111	2586.944444	1.341816	0.0659145960604394	0.0084277685645845
HKR1	6	1228.388889	862.111111	1767.222222	1.035538	0.1225129308391783	0.0132416620600700
HLA-A	6	2498.944444	1231.166667	2257.777778	0.874877	0.2963515299062199	0.0245554634236226
HLA-B	6	1281.333333	2016.722222	1798.722222	-0.165040	0.7967827576310463	0.0437949143173024
HLA-C	6	2081.500000	1492.111111	2469.388889	0.726799	0.3380582035978084	0.0266814077759351
HLA-DMA	6	487.500000	2789.833333	3231.722222	0.212124	0.5271626613355221	0.0347959277685646
HLA-DMB	6	1627.833333	3352.166667	2115.166667	-0.664323	0.0580096026423616	0.0076930163994841
HLA-DOA	6	1958.722222	1265.944444	1630.833333	0.365395	0.6822745818909575	0.0402386217062834
HLA-DOB	6	2893.500000	2111.222222	1147.722222	-0.879305	0.4015982917216569	0.0296803021927400
HLA-DPA1	6	1609.444444	2457.444444	2362.388889	-0.056912	0.9260479762914161	0.0477358577482956
HLA-DPB1	6	75.388889	3549.444444	2512.833333	-0.498278	0.0896007107590989	0.0105329832319882
